Titel;URL
10 common spelling mistakes from school (1) - German | Lehrerschmidt;https://www.youtube.com/watch?v=Okyk-OmVmkA
Evaluation - Your opinion is needed! | Lehrerschmidt;https://www.youtube.com/watch?v=ZrU-P9ks0P4
Mode value, mean value, central value, minimum value, maximum value, range, ranking | Lehrerschmidt;https://www.youtube.com/watch?v=Sy2UdM5q_6k
The Teachers' Lounge - 10 Secrets & Truths | Lehrerschmidt;https://www.youtube.com/watch?v=_P_kXW-rx0A
Weihnachtsbaum & Stromkosten - Mal eben ausgerechnet | Lehrerschmidt;https://www.youtube.com/watch?v=LgJ-0H6CSpY
Spelling - a dictation every Friday!;https://www.youtube.com/watch?v=3FOc68PTBNA
Happy holidays, climate protection, train travel and a mistake in thinking?;https://www.youtube.com/watch?v=0Z_4oRNRc88
REWIND Lehrerschmidt - Annual Financial Statements 2019 - Okay, that's it! Thanks!;https://www.youtube.com/watch?v=DQLHRORAsIo
Outrageous or outrageously clever? Early vacation & tactical absence | Lehrerschmidt;https://www.youtube.com/watch?v=5VzdPko49RI
Holiday school – a really great idea for your school! 100% voluntary! | Lehrerschmidt;https://www.youtube.com/watch?v=33g4TrOrW8w
Growth and Decay - Mathematics - Simply Explained | Lehrerschmidt;https://www.youtube.com/watch?v=affn4KyXXFk
Creating a pie chart - Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=ecdLniw5DM8
Create a bar chart | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=N3w-hBbgLqY
Create a bar chart | Mathematics - simply explained | Leherschmidt;https://www.youtube.com/watch?v=uUug5TUikVk
Mental arithmetic | Why your math teacher is always faster! [TRICK];https://www.youtube.com/watch?v=gFP6i5lODNM
Calculating used to be so easy! (The old method) | Lehrerschmidt;https://www.youtube.com/watch?v=sRBCchl_9eY
Central value - Calculate median | Ranking, range, mode | Lehrerschmidt;https://www.youtube.com/watch?v=SgigRdHjevM
PISA study: Can't you read properly either? Two suggestions! | Teacher Schmidt;https://www.youtube.com/watch?v=eg6QCWOKJQA
Mean - Average - Calculating the arithmetic mean | Simply explained - Teacher Schmidt in 4K;https://www.youtube.com/watch?v=CzgGMiq_g4Q
Primary list, tally list, absolute frequency, relative frequency - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=WHteFRo6By8
300K SUBSCRIPTION SPECIAL | without Unge & Bibi, but with LehrerINschmidt & Lehrerschmidt;https://www.youtube.com/watch?v=8tvvhSVaecs
Parents' evening - which type of school: Hauptschule, Realschule or Gymnasium | Lehrerschmidt;https://www.youtube.com/watch?v=86NnbITs6A0
10 tips for a good grade in your next class test! | Lehrerschmidt;https://www.youtube.com/watch?v=LSyognpQk0w
We all don't exercise enough! Dog-walking to go | Lehrerschmidt;https://www.youtube.com/watch?v=wxBhUry6xEM
Sine theorem - Trigonometry | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=O2ZY6htEY4k
Arcsine, arccosine, arctangent – ​​that's how it works! | Lehrerschmidt – simply explained!;https://www.youtube.com/watch?v=x_VLVplzdW4
Tangent in a right-angled triangle - detailed version | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=ypMiC5bhOvc
Evaluate teachers! Yes, but not like that... | Lehrerschmidt;https://www.youtube.com/watch?v=oj21SFsQVpg
Erst lesen, dann kommentieren.... | Lehrerschmidt;https://www.youtube.com/watch?v=3geLSLV4m0Y
Parent-teacher conferences - That's how it really is! | Lehrerschmidt;https://www.youtube.com/watch?v=nQUAg3ogPNo
"Youth Word of 2019: ""cringe,"" ""Alman,"" ""Habibi,"" or ""Bratan""? #Vote! | Lehrerschmidt";https://www.youtube.com/watch?v=vhwtVZYFSG0
Professioneller Umgang mit Unterrichtsstörungen! | Lehrerschmidt;https://www.youtube.com/watch?v=I19gbyPix7M
Time limits for online games? #Discussion! | Lehrerschmidt;https://www.youtube.com/watch?v=N-ZgFR5-4aU
#Gassitogo - Glasspeicher und 4-Tage-Woche | Lehrerschmidt;https://www.youtube.com/watch?v=MThlYMFdd9c
Cosine - in a right-angled triangle - detailed version | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=JzfjgEcKifs
Subtracting decimals / subtracting decimal numbers | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=T-F_boebdiE
Mixed number & improper fraction | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=Jhw3ClZkEDk
Sine - in a right-angled triangle - detailed version | Teacher Schmidt - simply explained!;https://www.youtube.com/watch?v=KVx7pGwHVJE
Reformation Day vs. Halloween - Why isn't tomorrow a bridge day? | Lehrerschmidt;https://www.youtube.com/watch?v=fo6F-qoQ4tw
Fractions – a very simple introduction! | Lehrerschmidt – simply explained!;https://www.youtube.com/watch?v=bY203lLCIQ8
250K FAQ Special - 42 Fragen und Antworten ...;https://www.youtube.com/watch?v=fiECmqrUjfs
MOOC - Is this the future? A true story! | Lehrerschmidt;https://www.youtube.com/watch?v=Cx_GxRjdfXY
Angle pairs: supplementary angles, vertical angles, corresponding angles, alternate angles | Lehr...;https://www.youtube.com/watch?v=5YLm6hRpAno
Adding decimals / adding decimal fractions | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=k9avX3LY3jo
REAL TALK: Nein, ich kann nicht besser erklären... | Lehrerschmidt;https://www.youtube.com/watch?v=FuDEoYAeaIA
Measuring angles & drawing angles - simply explained | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=-GrYGqMHwxg
Rewards are (also) bad! ...unless you do it right! | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=YfEx3jtQpOw
Kopfnoten abschaffen? Alternativ ein Führungszeugnis für Schüler*innen? | Lehrerschmidt;https://www.youtube.com/watch?v=KSUctGuYVw4
Summer holidays... will everything be different now? | Lehrerschmidt;https://www.youtube.com/watch?v=xYDwwiAaaRg
Central dilation | Teacher Schmidt - simply explained!;https://www.youtube.com/watch?v=0yvpcgF1wXk
Don't criticize! Sweatpants, homework, and an important insight... | Lehrerschmidt;https://www.youtube.com/watch?v=YXFXHuFBXiE
Dividing decimals / Dividing decimal numbers | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=kSXeh4xNZks
Substitution method | linear systems of equations | Lehrerschmidt – simply explained!;https://www.youtube.com/watch?v=4N6D7fHEXoI
Für einen Newsletter bezahlen? | Lehrerschmidt;https://www.youtube.com/watch?v=LG2oLTV9BYE
Tree-planting party... That would be a good challenge!! | Lehrerschmidt;https://www.youtube.com/watch?v=V3bJG-ElpFs
RC Crawler - durch die Steppe...;https://www.youtube.com/watch?v=Qq7A9WUraAg
World Teachers' Day... or why are we missing so many teachers? | Lehrerschmidt;https://www.youtube.com/watch?v=urniwks8YW4
Calculating cash discounts - explained quickly and easily! | Lehrerschmidt - explained simply!;https://www.youtube.com/watch?v=WMC6p9cJCAw
Written division with a two-digit divisor | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=x0M3WFmBwi4
Who pays for the tablet for class? School or parents? (BYOD) | Lehrerschmidt;https://www.youtube.com/watch?v=XlXKVWf7URA
Multiplying decimals / Multiplying decimal fractions | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=cFjQgzCn3xY
Comparing fractions | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=o1B1gO3b8AI
Abitur too easy? Grade inflation? University entrance exams? | Lehrerschmidt;https://www.youtube.com/watch?v=0Nog2QrVTSI
Converting fractions to percentages | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=AWGb9rOJeP0
Dividing two decimals | Decimal number by decimal number | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=-pkHepgByok
100 years of elementary school – a school for everyone! | Lehrerschmidt;https://www.youtube.com/watch?v=JP3gglA72l0
Comparing adjectives | Positive - comparative - superlative | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=derTVCuT_Bg
Converting a decimal number to a fraction | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=_rPOeFrZ7L8
Abolish school grades? #Discussion | Lehrerschmidt;https://www.youtube.com/watch?v=cEJTawZoNSo
Calculate compound interest - Enter into the Texas Instruments (TI) calculator | Lehrerschmidt;https://www.youtube.com/watch?v=9Wpqh6H2KZo
Addition methods | linear systems of equations | I. + II. | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=NSTqfnavnyE
A difficult decision! | Lehrerschmidt;https://www.youtube.com/watch?v=BAMaMUTzy9s
10 tips for a really good presentation! | Lehrerschmidt;https://www.youtube.com/watch?v=qRLQDCyPqYQ
You didn't learn that in school! | Lehrerschmidt;https://www.youtube.com/watch?v=ZJJYf_WV4Tc
Equating methods | linear systems of equations | y=y | Lehrerschmidt – simply explained!;https://www.youtube.com/watch?v=JemB5gL2aC8
Ecosia – a little climate rescue on your smartphone ... | Lehrerschmidt;https://www.youtube.com/watch?v=879cl4jJhMk
Halbschriftliches Dividieren mit Rest | Lehrerschmidt - einfach erklärt!;https://www.youtube.com/watch?v=0qoMgPvRixc
200.000 Abo-Special: Ein ganz unnormaler Tag & BeautySchmidt (Version 2.0) | Lehrerschmidt;https://www.youtube.com/watch?v=Fj4mmio8J9o
Incompetence compensation skills | Lehrerschmidt – simply explained!;https://www.youtube.com/watch?v=iggqfStW-Vo
1,000,000 Euro prize money: Bielefeld doesn't exist! (I'm afraid!) | Lehrerschmidt - simply expla...;https://www.youtube.com/watch?v=wRsxpQs_EI0
Direct speech | German grammar | Lehrerschmidt – simply explained!;https://www.youtube.com/watch?v=WOEXfwkIw0o
Lowest common multiple | LCM | Lehrerschmidt – simply explained!;https://www.youtube.com/watch?v=tGDCF575v2o
Plot a linear function | y=mx+b | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=UVcOBaQP47A
Are strict teachers better? | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=Lnawpa2HQjY
Digitalpakt Schule - So viel Geld bekommt deine Schule! | Lehrerschmidt - einfach erklärt!;https://www.youtube.com/watch?v=rsMq5pBolN8
Edutubers are changing learning! (Second study published) | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=9YtQQ7kWZ74
10 tips for improving your oral exam grade | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=DhdpsmU2Nwo
Greatest common divisor (GCF) | Fractions | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=vCk1qe1FyDI
10 tips for a successful new school year | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=JpnSkL2zPt0
Diese Aufgabe verwirrt ganz Deutschland! Kannst du sie lösen? | Lehrerschmidt - einfach erklärt!;https://www.youtube.com/watch?v=p0TMcdgHkMs
The thing with the comments... or 1%... why...? | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=i0MYGs7UjoY
Simplifying fractions & expanding fractions | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=j0nGj6N2bxk
New Learning - Is this the future? | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=JHKYsfIpbeQ
A true story ... about our future, the digitalization of learning and justice;https://www.youtube.com/watch?v=FOWGEWRWXBo
Air conditioning - electricity costs per hour?;https://www.youtube.com/watch?v=WGzpPSWPts4
Semi-written multiplication | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=VxfYXmja9_I
COOL: Cool drinks quickly!!! (with proof!) | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=5KoJ2OR-O3c
4 = 5? Is that possible? Find the mistake! | Lehrerschmidt;https://www.youtube.com/watch?v=cl9ZObHLluA
Why is sports cool? ...and education not? #Gassitogo | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=KXl4f2bt-UE
Similarity of triangles | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=Sm8DnMbQD00
Instagram - Werden die LIKES abgeschafft? Warum eigentlich? #Gassitogo;https://www.youtube.com/watch?v=z8QMtfNMwZY
Terms - Resolving brackets (plus and minus brackets) explained simply | Lehrerschmidt;https://www.youtube.com/watch?v=Hm_MFoOP9xY
Gassi-to-go: Warum klappt das in den Niederlanden besser?;https://www.youtube.com/watch?v=Tcx2Bb25M6I
Special: I'm at 180 ........ K;https://www.youtube.com/watch?v=VPa0VHFGBNo
Written division with remainder | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=H63IJopwHNY
Definite article & indefinite article - German grammar | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=sEVWRS1rNPg
Abacus - Addition & Subtraction - OLD KNOWLEDGE! This is how people used to calculate! | Lehrersc...;https://www.youtube.com/watch?v=BQEuPpjXVDI
Abacus - Division - ANCIENT KNOWLEDGE - This is how people used to calculate! | Lehrerschmidt - s...;https://www.youtube.com/watch?v=iTO3V0D_xqQ
Central Abitur - A question of justice? #Gassitogo;https://www.youtube.com/watch?v=Yp-voPtH3YQ
Abacus - Multiplication - OLD KNOWLEDGE - this is how people used to calculate! | Lehrerschmidt -...;https://www.youtube.com/watch?v=Z-xPbEEhpFI
Summer Holiday CHALLENGE - You'll NEVER do it!;https://www.youtube.com/watch?v=PQLPOxzqwf4
Fractions with a calculator (CASIO) | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=g4ipJeecJZs
Slide rule - This used to be a pocket calculator! | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=xzkisgnvmwc
Oak processionary moth - what can we do?;https://www.youtube.com/watch?v=AUTuqcs5jMg
Volleyball...must be banned!!!1elf;https://www.youtube.com/watch?v=FjGX7V4eckU
Okay, that's it! | Lehrerschmidt;https://www.youtube.com/watch?v=wJ-P8aSRSJA
Fractions with a calculator (Texas Instruments) | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=p7FrhAdGMXE
Calculate slope & convert to degrees | Teacher Schmidt - simply explained!;https://www.youtube.com/watch?v=aCrMeQ5RmXg
A really bad report card.... #HonoraryParents;https://www.youtube.com/watch?v=gPf_veS0a8E
"DIY - ""Klimaanlage"" selber bauen - ganz einfach und echter Effekt!";https://www.youtube.com/watch?v=QvonjAvKNGY
Roman numerals & nerd knowledge - Mathematics - simply explained;https://www.youtube.com/watch?v=B_pwWajLxdY
#Advertisement - Dog Walking to Go! Does this really need to be regulated?;https://www.youtube.com/watch?v=Iq9ywpBfwBg
5G - Auction: Network expansion, milk cans and schools;https://www.youtube.com/watch?v=tNLu0DuOL6Q
Old multiplication - forgotten knowledge! You've never seen this before! | Lehrerschmidt;https://www.youtube.com/watch?v=aVrJIhgHqrw
Circle - Calculating Area and Perimeter - Typical Tasks | Lehrerschmidt;https://www.youtube.com/watch?v=OFiLAk04SDc
5th superScale 2019 - more than 600 RC Cars - Crawler & Scaler | Lehrerschmidt;https://www.youtube.com/watch?v=D80C3fU3bRc
Calculating scale - What does 1:50,000 or 1:200,000 mean? | Teacher Schmidt - simply explained!;https://www.youtube.com/watch?v=FoUPo4y_x3k
There's something going on today... | Lehrerschmidt;https://www.youtube.com/watch?v=R4dqzMlOvms
Units of measurement: km, m, dm, cm, mm - converting length measurements | Lehrerschmidt - simply...;https://www.youtube.com/watch?v=yGTVvJcATzE
Quadrat  - Umfang berechnen | Lehrerschmidt - einfach erklärt!;https://www.youtube.com/watch?v=xAZpVJBX14c
Try: Make cloudy glasses shiny again... Lifehack or fake?;https://www.youtube.com/watch?v=2Cnkam-ftsY
Kosinus - Trigonometrie | Lehrerschmidt - einfach erklärt!;https://www.youtube.com/watch?v=PvwE3Iqr5Wk
Thank you! | Lehrerschmidt;https://www.youtube.com/watch?v=EjzBHjb_z1M
The 5th branch of government! ... Rezo, politics and YouTube;https://www.youtube.com/watch?v=_Zvo44GYkrk
How much does a teacher earn? ... A12 or A13... How much is that? | Lehrerschmidt;https://www.youtube.com/watch?v=0bt_KmQxy3Q
Sine - Trigonometry - How it's done! | Lehrerschmidt;https://www.youtube.com/watch?v=3lpcFY-FNec
Adjacent side - opposite side - hypotenuse - that's how it works! (sin, cos, tan...) | Lehrerschmidt;https://www.youtube.com/watch?v=BKuTvKSng78
GA GA Hühnerhaus AG .... Trigonometry ... sin, cos, tan, cot | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=9VngjAv1Zyc
Trapezoid - Calculating Area and Perimeter | Teacher Schmidt - Simply Explained!;https://www.youtube.com/watch?v=StCQAOmTCLw
Converting units of measurement - Mass measurements with decagrams (!) Version: Austria AT | Lehr...;https://www.youtube.com/watch?v=7B9ZZEj7IUQ
Abitur too easy? The Petition Dilemma vs. the Anti-Flynn Effect | Lehrerschmidt;https://www.youtube.com/watch?v=LBiujWrDvMQ
Triangle - Calculate Area | Lehrerschmidt;https://www.youtube.com/watch?v=VKkRc8O8_R8
Druck berechnen - Physik | Lehrerschmidt - einfach erklärt!;https://www.youtube.com/watch?v=JV7oVImOXEw
The Abitur is much too easy..... | Lehrerschmidt;https://www.youtube.com/watch?v=Lu2IqMDLuF8
Rectangle - Calculate area | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=QVDlT7eYnTU
Electrolysis – simply explained with an experiment! | Lehrerschmidt;https://www.youtube.com/watch?v=lfisBhGV2Gk
